CODGR;LIBGR;SOUGR;LIBSOUGR;CODAL;LIBAL;Energy.kcal;enerkj;EAU;Proteins.g;Fibre.g;Carbohydrates.g;Sugars.g;AMIDON;AGMONO;CHOLES;ALCOOL;Sodium.mg;Magnesium.mg;Phosphorus.mg;POTASSIUM;Calcium.mg;Iron.mg;MANGANESE;CUIVRE;Zinc.mg;Selenium.mg;IODE;RETINOL;BCAROT;Vitamin_A.mg;Vitamin_D.mcg;Vitamin_E.mg;Vitamin_C.mg;Vitamin_B1.mg;Vitamin_B2.mg;Vitamin_B3.mg;Vitamin_B5.mg;Vitamin_B6.mg;Vitamin_B9.mcg;Vitamin_B12.mcg;PROTEINE_B;ENERKJ_ac_FIB;ENERKC_ac_FIB;POLYOL;VITAMIK1;VITAMIK2;ACID_ORG;ORIGGPCD;ORIGGPFR;label_ciqual;AG_butyrique;AG_caproique;AG_caprylique;AG_caprique;AG_laurique;AG_myristique;AG_palmitique;AG_stearique;code_gpe_ssgpe;lib_gpe_ssgpe;Fat.g;Saturated_fat.g;AGPOLY;AG_oleique;AG_linoleique;linolenique;AG_arachid;AG_EPA;AG_DHA;ORIGFDNM;ENGFDNAM;LANGUALCODES;REMARKS;Add_sugars.g;Couleur;Saison;remarque_portion_com;Source_newTNS;prix;portioncom;groupe;sous_groupe;famille;free_sugar;enrichi;allege;garanti;code_gpe;code_ss_gpe;code_fam;code_total;new_fam;ali_veg;index2;ani_veg;fam;fam2;pdt_ani;index1;code_epic;gpe_epic;foodex_gpe;Matrix_Group_description;foodex_ss_gpe;Matrix_Subgroup_description;FOODEXCODE;COMMENTSFOOD;Additional_information;info_additionnel_foodex;autre_foodex_nomencla;FOOD_N;FDXL1_N;FDXL2_N;FDXL1;FDXL2;ic_dualine_nette;rmq_green;IC_GREEN_nette;eutro_green_nette;acid_green_nette;COUNT;pct_conso_adu_normo;dualine;Famille_Questionnaire_Freq;sous_groupe_Questionnaire_Freq;groupe_Questionnaire_Freq;lim;sain_5_base;sain_5;sain_23;gr
23;légumes (hors pommes de terre);4;légumes tiges;20076;asperge en conserve;23;96.7;93.6;3.4;0.533;0.95;0.95;0;0.0147;0;0;340;10;67;170;21;0.555;0.14;0.11;0.505;1;0;0;387;64.5;0;0.833;16;0.06;0.0933;0.867;0.113;0.0567;66.3;0;3.4;96.7;23;0;41.3;;;15;Légumes;Asperge, appertisée, égouttée;0;0;0;;0.002;0.002;0.077;0.005;234;légumes (hors pommes de terre)_légumes tiges;0.5;0.107;0.206;0.002;0.202;0.004;0;0;0;Asperge, appertisée;Asparagus, canned;A0152 A0455 A0629 A0682 A0705 A0731 A0827 B1415 C0186 E0150 F0014 G0003 H0001 J0123 K0017 M0194 N0001 P0024;;0;LEG VERT FONCE;0;;TNS;0.876882966;1;FRUI_LEG;LEGUMES;LEG;0;0;0;0;1;1;1;111;LEG;1;2;1;Legumes;Légumes;0;2;2;Vegetables;A.02;Vegetables and vegetable products (including fungi);A.02.07;Stem vegetables (fresh);A.01.000386;;A.02.07.001;Asparagus (asparagus officinalis);A.01.000317;Asparagus. canned;Vegetables and vegetable products (including fungi);Stem vegetables (Fresh);A.02;A.02.07;;;322;127;1.7;97;5.057351408;NON;;;;3.756581514;24.94048444;24.94048444;20.747778;1
23;légumes (hors pommes de terre);5;choux;20077;chou de bruxelles en conserve;38.5;161;88.9;2.6;3.1;3.23;2.200000048;0.5;0.0413;0;0;272;12.2;53;252;26.3;0.7;0.1;0.03;0.2;1.5;1;0;465;77.5;0;0.69;18;0.100000001;0.07;0.550000012;0.219999999;0.159999996;54;0;2.6;161;38.5;0;;;;15;Légumes;Chou de Bruxelles, appertisé, égoutté;0;0;0;0;0.001;0;0.0667;0.00533;235;légumes (hors pommes de terre)_choux;1;0.09;0.248;0.025;0.155;0.093;0;0;0;Chou de Bruxelles, appertisé;Brussels sprout, canned;A0152 A0455 A0629 A0675 A0705 A0731 A0827 B1611 C0151 E0150 F0014 G0013 H0001 J0123 K0017 M0194 N0001 P0024 Z0112;;0;LEG VERT FONCE;0;;TNS;0.25472;1;FRUI_LEG;LEGUMES;LEG;0;0;0;0;1;1;1;111;LEG;1;2;1;Legumes;Légumes;0;2;2;Vegetables;A.02;Vegetables and vegetable products (including fungi);A.02.04;Brassica vegetables;A.01.000353;;A.02.04.003;Brussels sprouts (brassica oleracea var. gemmifera);A.01.000317;Brussels sprout. canned;Vegetables and vegetable products (including fungi);Brassica vegetables;A.02;A.02.04;;;179;113;1.18;9;0.46923879;NON;;;;3.011931878;21.44719927;21.44719927;14.29993515;1
23;légumes (hors pommes de terre);4;légumes tiges;20078;céleri branche en conserve;11.8;49.5;95;0.83;1.3;1.28;1.299999952;0;0.0144;0;0;360;8;25;281;29.2;0.419999987;0.11;0.04;0.14;1;0.2;0;56;9.333333333;0;0.189999998;6;0.039999999;0.039999999;0.300000012;0.200000003;0.07;22;0;0.83;49.5;11.8;0;;;;15;Légumes;Céleri branche, appertisé;0;0;0;0;0;0.000289;0.015;0.00152;234;légumes (hors pommes de terre)_légumes tiges;0.0867;0.0186;0.0358;0.0117;0.0358;0;0;0;0;Céleri branche, appertisé;Celery, canned;A0152 A0455 A0629 A0682 A0705 A0731 A0827 B1282 C0101 E0152 F0014 G0012 H0001 J0123 K0017 M0194 N0001 P0024 Z0112;;0;?;0;;TNS;0.30326;1;FRUI_LEG;LEGUMES;LEG;0;0;0;0;1;1;1;111;LEG;1;2;1;Legumes;Légumes;0;2;2;Vegetables;A.02;Vegetables and vegetable products (including fungi);A.02.07;Stem vegetables (fresh);A.01.000388;;A.02.07.003;Celery (apium graveolens var. dulce);A.01.000317;Celery. canned;Vegetables and vegetable products (including fungi);Stem vegetables (Fresh);A.02;A.02.07;;;;;;7;0.364963504;NON;;;;3.834080962;31.41680148;31.41680148;21.24370663;1
23;légumes (hors pommes de terre);6;champignons;20079;champignon de paris en conserve;21.7;90.5;93.1;2.4;2.31;0.977;0.2;0.2;0.00567;0.142;0;310;6.48;47;88.6;24.6;0.9;0.027;0.17;0.435;2.05;1;0;10;1.666666667;0;0.065;6.5;0.0505;0.12;0.5;0.34;0.025;26.3;0;2.4;90.5;21.7;0;0;;;15;Légumes;Champignon de Paris, appertisé;0;0;0;0;0;0.00189;0.104;0.00756;236;légumes (hors pommes de terre)_champignons;0.394;0.113;0.259;0.005;0.05;0.209;0;0;0;Champignon de Paris, appertisé;Mushroom, Agaricus bisporus, canned;A0152 A0455 A0629 A0677 A0705 A0731 A0827 B2937 C0296 E0150 F0014 G0013 H0430 H0491 J0123 K0017 M0194 N0001 P0024 Z0112;;0;PAS LEGUME;0;;TNS;0.42325;1;FRUI_LEG;LEGUMES;LEG;0;0;0;0;1;1;1;111;LEG;1;2;1;Legumes;Légumes;0;2;2;Vegetables;A.02;Vegetables and vegetable products (including fungi);A.02.15;Fungi, cultivated;A.01.000454;;A.02.15.001;Cultivated mushroom (syn. button mushroom) (agaricus bisporus);A.01.000317;Mushroom. Agaricus bisporus. canned;Vegetables and vegetable products (including fungi);Fungi. cultivated;A.02;A.02.15;;;;;;53;2.763295099;NON;;;;3.448514162;26.52049026;26.52049026;17.91383982;1
23;légumes (hors pommes de terre);1;légumes racines, tubercules ou bulbes;20081;salsifis en conserve;28.3;119;91.4;1.5;2.5;3.66;1.31;2.35;0.00667;0;0;385;8.9;56;173;21;0.550000012;0.209999993;0.07;0.300000012;0.6;0.2;0;19;3.166666667;0;2.5;4.599999905;0.059999999;0.170000002;0.389999986;0.280000001;0.219999999;15.19999981;0;1.5;119;28.3;0;;;;15;Légumes;Salsifis, appertisé, égoutté;0;0;0;;0;0.00333;0.0778;0.00444;231;légumes (hors pommes de terre)_légumes racines, tubercules ou bulbes;0.3;0.0911;0.074;;0.037;0.037;0;0;0;Salsifis, appertisé;Salsify, canned;A0152 A0455 A0629 A0681 A0705 A0731 A0827 B1551 C0240 E0152 F0014 G0013 H0430 H0491 J0123 K0017 M0194 N0001 P0024 Z0112;;0;?;0;;TNS;0.32302;1;FRUI_LEG;LEGUMES;LEG;0;0;0;0;1;1;1;111;LEG;1;2;1;Legumes;Légumes;0;2;2;Vegetables;A.02;Vegetables and vegetable products (including fungi);A.02.01;Root vegetables;A.01.000327;;A.02.01.009;Salsify (tragopogon porrifolius);A.01.000317;Salsify. canned;Vegetables and vegetable products (including fungi);Root vegetables;A.02;A.02.01;;;181;120;0.94;40;2.085505735;NON;;;;4.208227998;16.41190377;16.41190377;15.22044837;1
23;légumes (hors pommes de terre);3;légumes fruits;20085;poivron vert cru;21.3;89.2;93.9;0.8;1.52;3.08;1.93;0;0.008;0;0;5.35;9.59;16.6;159;11;0.315;0.0938;0.0533;0.117;3.35;0.7;0;208;34.66666667;0;0.8;120;0.0455;0.0265;0.54;0.08;0.3;33;0;0.8;89.2;21.3;0;7.4;;;15;Légumes;Poivron vert, cru;0;0;0;;0;0;0.0455;0.011;233;légumes (hors pommes de terre)_légumes fruits;0.3;0.0565;0.106;0.008;0.0678;0.0382;0;0;0;Poivron vert, cru;Pepper, sweet, green, raw;A0152 A0455 A0629 A0677 A0705 A0731 A0826 B2629 C0139 E0150 F0003 G0003 H0003 J0003 K0003 M0003 N0001 P0024 Z0051;;0;LEG VERT FONCE;3 4;;TNS;0.394235294;0.85;FRUI_LEG;LEGUMES;CRUDITE;0;0;0;0;1;1;2;112;CRUDITE;1;2;1;Legumes;Légumes;0;2;2;Vegetables;A.02;Vegetables and vegetable products (including fungi);A.02.03;Fruiting vegetables;A.01.000339;;A.02.03.002;Peppers, paprika (capsicum annuum, var. grossum and var. longum);A.01.000317;Pepper. sweet. green. raw;Vegetables and vegetable products (including fungi);Fruiting vegetables;A.02;A.02.03;;;;;;2;0.104275287;NON;;;;0.142165951;112.8111742;112.8111742;38.89239553;1
23;légumes (hors pommes de terre);3;légumes fruits;20086;poivron vert cuit;28.5;120;92.6;1;1.2;4.39;3.19;0.200000003;0.013;0;0;70;10;23;140;9;0.4;0.1;0.03;0.2;0;1;0;264;44;0;0.8;69;0.01;0.02;0;0.079;0.26;19;0;1;120;28.5;0;9.8;;;15;Légumes;Poivron vert, cuit;0;0;0;;0;0;0.022;0.007;233;légumes (hors pommes de terre)_légumes fruits;0.5;0.029;0.106;0.013;0.0678;0.0382;0;0;0;Poivron vert, cuit;Pepper, sweet, green, boiled;A0152 A0455 A0629 A0677 A0705 A0731 A0826 B2629 C0139 E0150 F0014 G0012 H0001 J0001 K0001 M0001 N0001 P0024 Z0051;;0;LEG VERT FONCE;0;;TNS;0.447834361;0.8;FRUI_LEG;LEGUMES;LEG;0;0;0;0;1;1;1;111;LEG;1;2;1;Legumes;Légumes;0;2;2;Vegetables;A.02;Vegetables and vegetable products (including fungi);A.02.03;Fruiting vegetables;A.01.000339;;A.02.03.002;Peppers, paprika (capsicum annuum, var. grossum and var. longum);A.01.000317;Pepper. sweet. green. boiled;Vegetables and vegetable products (including fungi);Fruiting vegetables;A.02;A.02.03;;;;;;17;0.886339937;NON;;;;0.783975339;51.41455036;51.41455036;18.8763714;1
23;légumes (hors pommes de terre);3;légumes fruits;20087;poivron rouge cru;34.3;144;90.4;1;1.9;5.73;4.2;0;0.0075;0;0;6.76;10.9;26.7;187;8.72;0.395;0.15;0.045;0.14;19.2;1;0;790;131.6666667;0;0.8;162;0.01;0.03;1.3;0.08;0.36;31;0;1;144;34.3;0;4.9;;;15;Légumes;Poivron rouge, cru;0;0;0;;0;0;0.0435;0.0115;233;légumes (hors pommes de terre)_légumes fruits;0.4;0.055;0.148;0.0075;0.0949;0.0531;0;0;0;Poivron rouge, cru;Pepper, sweet, red, raw;A0152 A0455 A0629 A0677 A0705 A0731 A0826 B2630 C0139 E0150 F0003 G0003 H0003 J0003 K0003 M0003 N0001 P0024 Z0052;;0;LEG ROUGE/ORANGE;3 4;;TNS;0.394235294;0.85;FRUI_LEG;LEGUMES;CRUDITE;0;0;0;0;1;1;2;112;CRUDITE;1;2;1;Legumes;Légumes;0;2;2;Vegetables;A.02;Vegetables and vegetable products (including fungi);A.02.03;Fruiting vegetables;A.01.000339;;A.02.03.002;Peppers, paprika (capsicum annuum, var. grossum and var. longum);A.01.000317;Pepper. sweet. red. raw;Vegetables and vegetable products (including fungi);Fruiting vegetables;A.02;A.02.03;;;;;;3;0.15641293;NON;;;;0.154799662;93.60937475;93.60937475;35.73613907;1
23;légumes (hors pommes de terre);3;légumes fruits;20088;poivron rouge cuit;33.4;141;89.5;1.1;1.2;5.74;4.39;0.100000001;0.011;0;0;686;14;26;180;9;0.63;0.1;0.01;0.2;0;1;0;1520;253.3333333;0;0.9;81;0.01;0.03;0.9;0.06;0.31;11;0;1.1;141;33.4;0;5.1;;;15;Légumes;Poivron rouge, cuit;0;0;0;;0;0;0.034;0.0115;233;légumes (hors pommes de terre)_légumes fruits;0.4;0.0455;0.138;0.009;0.0884;0.0496;0;0;0;Poivron rouge, cuit;Pepper, sweet, red, boiled;A0152 A0455 A0629 A0677 A0705 A0731 A0826 B2630 C0139 E0150 F0014 G0012 H0001 J0001 K0001 M0001 N0001 P0024 Z0052;;0;LEG ROUGE/ORANGE;0;;TNS;0.447834361;0.8;FRUI_LEG;LEGUMES;LEG;0;0;0;0;1;1;1;111;LEG;1;2;1;Legumes;Légumes;0;2;2;Vegetables;A.02;Vegetables and vegetable products (including fungi);A.02.03;Fruiting vegetables;A.01.000339;;A.02.03.002;Peppers, paprika (capsicum annuum, var. grossum and var. longum);A.01.000317;Pepper. sweet. red. boiled;Vegetables and vegetable products (including fungi);Fruiting vegetables;A.02;A.02.03;;;;;;36;1.876955162;NON;;;;7.321291651;51.59800678;51.59800678;23.09194121;1
23;légumes (hors pommes de terre);1;légumes racines, tubercules ou bulbes;20089;radis noir cru;17.8;74.8;93.6;2.8;1.9;0.6;7.300000191;0.25;0.050000001;0;0;8.6;11;29;312;53.8;0.15;0.05;0.05;0.14;0.3;10;0;25;4.166666667;0;0.05;6.4;0.025;0.025;1.2;0.21;0.06;36;0;2.8;74.8;17.8;0;;;;15;Légumes;Radis noir, cru;;;;;;;;;231;légumes (hors pommes de terre)_légumes racines, tubercules ou bulbes;0.05;0.090000004;0.140000001;;0.070000001;0.07;0;0;0;Radis noir, cru;Radish, black, raw;A0152 A0455 A0629 A0681 A0705 A0731 A0826 B2959 C0239 E0150 F0003 G0003 H0003 J0003 K0003 M0003 N0001 P0024;;0;?;2 3;;TNS;0.2196625;0.8;FRUI_LEG;LEGUMES;CRUDITE;0;0;0;0;1;1;2;112;CRUDITE;1;2;1;Legumes;Légumes;0;2;2;Vegetables;A.02;Vegetables and vegetable products (including fungi);A.02.01;Root vegetables;A.01.000326;;A.02.01.008;Radishes (raphanus sativus var. sativus);A.01.000317;Radish. black. raw;Vegetables and vegetable products (including fungi);Root vegetables;A.02;A.02.01;;;;;;18;0.938477581;NON;;;;0.227282344;27.98163135;27.98163135;20.16718718;1
23;légumes (hors pommes de terre);2;légumes feuilles;20090;scarole crue;17.8;74;92.9;1.4;3.1;0.95;0.7;0.2;0.004;0;0;16;14;34;350;65.5;0.83;0.42;0.099;0.79;0.6;0.4;0;2000;333.3333333;0;0;9.75;0.09;0.138;0.3;0.9;0.02;97;0;1.4;74;17.8;0;;;;15;Légumes;Scarole, crue;0;0;0;0;0;0.003;0.041;0.002;232;légumes (hors pommes de terre)_légumes feuilles;0.25;0.048;0.088;0.004;0.075;0.013;0;0;0;Scarole, crue;Broad-leaved endive, raw;A0152 A0455 A0629 A0678 A0705 A0731 A0826 B2942 C0151 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024;;0;LEG VERT FONCE;2;;TNS;0.268936842;0.95;FRUI_LEG;LEGUMES;CRUDITE;0;0;0;0;1;1;2;112;CRUDITE;1;2;1;Legumes;Légumes;0;2;2;Vegetables;A.02;Vegetables and vegetable products (including fungi);A.02.05;Leaf vegetables;A.01.000363;;A.02.05.004;Endive, scarole (broad-leaf endive) (cichorium endiva);A.01.000317;Broad-leaved endive. raw;Vegetables and vegetable products (including fungi);Leaf vegetables;A.02;A.02.05;;;;;;64;3.336809176;NON;CRUDITE;LEGUMES;FRUITS_LEG;0.241878346;41.94973067;41.94973067;40.50614003;1
23;légumes (hors pommes de terre);8;mélanges de légumes, légumes préparés et autres légumes;20093;petits pois et carottes en conserve;53.4;225;85.1;2.78;2;8.92;4.49;3.5;0.023;0;0;244;18;53.5;127;29;1.18;0.357;0.103;0.58;0.899999976;2;0;3000;500;0;0;3.75;0.067;0.0515;0.941;0.12;0.069;18;0;2.78;225;53.4;0;;;;15;Légumes;Petits pois et carottes, appertisés, égouttés;0;0;0;;0;0;0.043;0.004;238;légumes (hors pommes de terre)_mélanges de légumes, légumes préparés et autres légumes;0.285;0.049;0.129;0.023;0.1068;0.0222;0;0;0;Petits pois et carottes, appertisés;Carrots and peas, canned;A0152 A0455 A0629 A0680 A0705 A0731 A0827 B1613 C0174 E0151 F0014 G0003 H0001 J0123 K0017 M0194 N0001 P0024;;0.5;?;0;;TNS;0.26661;1;FRUI_LEG;LEGUMES;LEG;0.5;0;0;0;1;1;1;111;LEG;1;2;1;Legumes;Légumes;0;2;2;Vegetables;;;;;;;;;;Carrots and peas. canned;Vegetable composite dishes;Vegetable-based meals;A.19A;A.19A.07;;;351;317;0.97;164;8.550573514;NON;LEG;LEGUMES;FRUITS_LEG;2.987129622;10.61731693;10.61731693;12.26895188;1
23;légumes (hors pommes de terre);5;choux;20095;chou rouge cuit à l'eau;22.5;94;92.6;0.8;2.43;2.93;2.93;0;0.008;0;0;71.5;11.4;34;130;53.7;0.3;0.163;0.0322;0.136;2;2;0;20;3.333333333;0;0.2;32;0.02;0.01;0.2;0.22;0.04;31;0;0.8;94;22.5;0;98.3;;;15;Légumes;Chou rouge, cuit à l'eau;0;0;0;0;0;0;0.022;0.001;235;légumes (hors pommes de terre)_choux;0.3;0.0233;0.0693;0.006;0.0472;0.0221;0;0;0;Chou rouge, cuit à l'eau;Cabbage, red, boiled;A0152 A0455 A0629 A0675 A0705 A0731 A0826 B2072 C0151 E0152 F0014 G0013 H0001 J0001 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;;TNS;0.140566484;0.8;FRUI_LEG;LEGUMES;LEG;0;0;0;0;1;1;1;111;LEG;1;2;1;Legumes;Légumes;0;2;2;Vegetables;A.02;Vegetables and vegetable products (including fungi);A.02.04;Brassica vegetables;A.01.000354;;A.02.04.004;Head cabbage (brassica oleracea convar. capitata);A.01.000317;Cabbage. red. boiled;Vegetables and vegetable products (including fungi);Brassica vegetables;A.02;A.02.04;;;;;;7;0.364963504;NON;;;;0.791196888;43.02963999;43.02963999;16.12354365;1
23;légumes (hors pommes de terre);3;légumes fruits;20096;potiron cuit;13.6;57.2;95.3;0.6;1.6;1.9;0.6;0.25;0.0145;0;0;9.3;5.9;15.8;223;25.9;0.5;0.0495;0.0805;0.185;0.200000003;0.7;0;2050;341.6666667;0;0.3;0.7;0.0305;0.059;0.37;0.35;0.025;29.2;0;0.6;57.2;13.6;0;0.8;;;15;Légumes;Potiron, cuit;0;0;0;;0.001;0.0025;0.026;0.002;233;légumes (hors pommes de terre)_légumes fruits;0.05;0.0585;0.017;;0.0085;0.0085;0;0;0;Potiron, cuit;Pumpkin, cooked;A0152 A0455 A0629 A0676 A0705 A0731 A0826 B1456 C0229 E0151 F0014 G0001 H0001 J0001 K0003 M0001 N0001 P0024;;0;LEG ROUGE/ORANGE;0;;TNS;0.255714286;0.7;FRUI_LEG;LEGUMES;LEG;0;0;0;0;1;1;1;111;LEG;1;2;1;Legumes;Légumes;0;2;2;Vegetables;A.02;Vegetables and vegetable products (including fungi);A.02.03;Fruiting vegetables;A.01.000347;;A.02.03.010;Pumpkins (cucurbita maxima);A.01.000317;Pumpkin. cooked;Vegetables and vegetable products (including fungi);Fruiting vegetables;A.02;A.02.03;;Acheté cru;167.1428571;151.4285714;0.542857143;20;1.042752868;NON;;;;0.186955425;21.81943873;21.81943873;32.67898695;1
23;légumes (hors pommes de terre);1;légumes racines, tubercules ou bulbes;20097;échalote crue;76.1;323;79.4;1.9;1.8;15.9;3.2;0;0.014;0;0;11;16.5;42.5;242;31;0.95;0.292;0.088;0.4;1.200000048;2;0;28;4.666666667;0;0.26;9;0.045;0.03;0.2;0.29;0.222;34;0;1.9;323;76.1;0;;;;15;Légumes;Échalote, crue;;;;;;0;0.015;0.001;231;légumes (hors pommes de terre)_légumes racines, tubercules ou bulbes;0.15;0.017;0.039;;0.0195;0.0195;0;0;0;Échalote, crue;Shallot, raw;A0152 A0455 A0629 A0674 A0705 A0731 A0826 B1538 C0240 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024;;0;AUTRES LEG;3 4;;TNS;0.900677778;0.9;FRUI_LEG;LEGUMES;CRUDITE;0;0;0;0;1;1;2;112;CRUDITE;1;2;1;Legumes;Légumes;0;2;2;Vegetables;A.02;Vegetables and vegetable products (including fungi);A.02.02;Bulb vegetables;A.01.000334;;A.02.02.003;Shallots, bulb (allium ascalonicum, allium cepa var. aggregatum);A.01.000317;Shallot. raw;Vegetables and vegetable products (including fungi);Bulb vegetables;A.02;A.02.02;;;60;27.77777778;0.522222222;197;10.27111575;NON;CRUDITE;LEGUMES;FRUITS_LEG;0.142048938;7.713361248;7.713361248;5.060631533;1
23;légumes (hors pommes de terre);2;légumes feuilles;20098;endive cuite;17.9;75.2;94.8;0.6;1;2.7;0.300000012;0.100000001;0;0;0;120;12;25;110;42.2;0.4;0.163;0.0964;0.209;1.1;0.1;0;880;146.6666667;0;0;1;0.05;0;0;0.15;0;22.5;0;0.6;75.2;17.9;0;;;;15;Légumes;Endive, cuite;0;0;0;0;0;0;0;0;232;légumes (hors pommes de terre)_légumes feuilles;0.3;0.00001;0.00001;0.00001;-0.00003;0.00001;0.00001;0.00001;0.00001;Endive, cuite;Witlof, cooked;A0152 A0455 A0629 A0678 A0705 A0731 A0826 B1552 C0151 E0150 F0014 G0012 H0001 J0001 K0001 M0001 N0001 P0024;;0;AUTRES LEG;0;;TNS;0.217727384;0.85;FRUI_LEG;LEGUMES;LEG;0;0;0;0;1;1;1;111;LEG;1;2;1;Legumes;Légumes;0;2;2;Vegetables;A.02;Vegetables and vegetable products (including fungi);A.02.05;Leaf vegetables;A.01.000375;;A.02.05.016;Witloof (cichorium intybus. var. foliosum);A.01.000317;Witlof. cooked;Vegetables and vegetable products (including fungi);Leaf vegetables;A.02;A.02.05;;;;;;240;12.51303441;NON;LEG;LEGUMES;FRUITS_LEG;1.268648199;15.33078963;15.33078963;15.04488876;1
23;légumes (hors pommes de terre);2;légumes feuilles;20099;mâche crue;20.9;87.2;93.2;2.02;2.12;1.25;0.400000006;0.25;0.16;0;0;7.12;29.1;37.5;382;90.7;1.9;0.364;0.2;0.245;1.1;30;0;874;145.6666667;0;0.75;8.85;0.0665;0.116;0.47;0.255;0.1;107;0;2.02;87.2;20.9;0;;;;15;Légumes;Mâche, crue;0.007;0.00005;0.00005;0.00025;0.00095;0.0014;0.0395;0.00005;232;légumes (hors pommes de terre)_légumes feuilles;0.395;0.0725;0.118;0.156;0.08295;0.035;0.00005;0;0;Mâche, crue;Corn salad, raw;A0152 A0455 A0629 A0678 A0705 A0731 A0826 B1754 C0200 E0150 F0003 G0003 H0003 J0001 K0003 M0001 N0001 P0024;;0;LEG VERT FONCE;1;;TNS;0.947368421;0.95;FRUI_LEG;LEGUMES;CRUDITE;0;0;0;0;1;1;2;112;CRUDITE;1;2;1;Legumes;Légumes;0;2;2;Vegetables;A.02;Vegetables and vegetable products (including fungi);A.02.05;Leaf vegetables;A.01.000360;;A.02.05.001;Lamb's lettuce (valerianella locusta);A.01.000317;Corn salad. raw;Vegetables and vegetable products (including fungi);Leaf vegetables;A.02;A.02.05;;;75.78947368;42.10526316;0.557894737;240;12.51303441;NON;CRUDITE;LEGUMES;FRUITS_LEG;0.185120712;42.97696137;42.97696137;38.73865627;1
23;légumes (hors pommes de terre);8;mélanges de légumes, légumes préparés et autres légumes;20101;légumes mélangés surgelés;127;529;71.3;3.33;4.7;13.5;4;3;2.58;0;0;53;24;59;212;25.5;0.95;0.244;0.093;0.45;0.3;2.5;2;500;85.33333333;0;0.300000012;10.4;0.122;0.085;1.25;0.163;0.096;29;0.04;3.33;529;127;0;;;;15;Légumes;Légumes, mélange surgelé;0;0;0;0;0.253;0.161;0.883;0.009;238;légumes (hors pommes de terre)_mélanges de légumes, légumes préparés et autres légumes;5.55;1.66;0.235;1.89;0.1852;0.0498;0;0;0;Légumes, mélange surgelé;Vegetables, mixed, frozen;A0152 A0455 A0629 A0650 A0705 A0731 A0827 B1579 C0148 E0104 F0018 G0003 H0212 J0142 K0003 M0001 N0001 P0024 Z0112;;1;?;0;;TNS;0.48068;1;FRUI_LEG;LEGUMES;LEG;1;0;0;0;1;1;1;111;LEG;1;2;1;Legumes;Légumes;0;2;2;Vegetables;;;;;;;;;;Vegetables. mixed. frozen;Vegetable composite dishes;Vegetable-based meals;A.19A;A.19A.07;;;163;75;0.78;98;5.109489051;NON;;;;3.742131111;6.899363104;6.899363104;4.430084054;1
23;légumes (hors pommes de terre);2;légumes feuilles;20111;oseille crue;21.3;88.2;93;2;2.9;0.3;0;0.1;0.039999999;0;0;4;103;63;390;44;2.4;0.349;0.131;0.2;0.9;0.4;0;2400;400;0;2;48;0.04;0.1;0.5;0.041;0.122;152;0;2;88.2;21.3;0;;;;15;Légumes;Oseille, crue;;;;;;;;;232;légumes (hors pommes de terre)_légumes feuilles;0.7;0.100000001;0.25999999;;0.12999999;0.13;0;0;0;Oseille, crue;Sorrel, raw;A0152 A0455 A0629 A0678 A0705 A0731 A0826 B1641 C0200 E0150 F0003 G0003 H0003 J0003 K0003 M0001 N0001 P0024;;0;LEG VERT FONCE;2;;TNS;0.970190789;1;FRUI_LEG;LEGUMES;CRUDITE;0;0;0;0;1;1;2;112;CRUDITE;1;2;1;Legumes;Légumes;0;2;2;Vegetables;A.02;Vegetables and vegetable products (including fungi);A.02.05;Leaf vegetables;A.01.000380;;A.02.05.021;Sorrel (rumex spp.);A.01.000317;Sorrel. raw;Vegetables and vegetable products (including fungi);Leaf vegetables;A.02;A.02.05;;;;;;0;0;NON;;;;0.193802922;77.37293484;77.37293484;57.91553041;1
23;légumes (hors pommes de terre);2;légumes feuilles;20112;oseille cuite à l'eau;21.7;91.7;93.6;1.83;0.7;2.93;2.8;0.1;0.00896;0;0;3;89;52;321;38;2.08;0.2;0.1;0.2;0.8;0.2;0;2150;358.3333333;0;1.299999952;26.3;0.03;0.09;0.41;0.03;0.1;94;0;1.83;91.7;21.7;0;;;;15;Légumes;Oseille, cuite à l'eau;0;0;0;0;0.000614;0.000515;0.0192;0.00153;232;légumes (hors pommes de terre)_légumes feuilles;0.14;0.0254;0.0749;0.00508;0.0215;0.0534;0;0;0;Oseille, cuite à l'eau;Sorrel, cooked with moist heat;A0152 A0455 A0629 A0678 A0705 A0731 A0826 B1641 C0200 E0150 F0014 G0012 H0001 J0001 K0003 M0001 N0001 P0024;;0;PAS LEGUME;0;;TNS;1.05335;0.95;FRUI_LEG;LEGUMES;LEG;0;0;0;0;1;1;1;111;LEG;1;2;1;Legumes;Légumes;0;2;2;Vegetables;A.02;Vegetables and vegetable products (including fungi);A.02.05;Leaf vegetables;A.01.000380;;A.02.05.021;Sorrel (rumex spp.);A.01.000317;Sorrel. cooked with moist heat;Vegetables and vegetable products (including fungi);Leaf vegetables;A.02;A.02.05;;;;;;9;0.46923879;NON;;;;0.070200675;46.43935276;46.43935276;41.02494471;1
